revision,layer,group_family,group,n,mean_curvature,mean_entropy,mean_speed,curvature_entropy_pearson
step512,1,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_050_099,46,2.0885745701582534,6.078879636266957,8.945001228995945,-0.047384416899955255
step512,1,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_006_019,29,2.096622812336889,5.895541996791445,9.053187140103045,-0.19033314061238674
step512,1,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_020_049,8,2.094260573387146,5.2547173500061035,9.24965500831604,0.00029582527465410636
step512,1,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_006_019,24,2.10242161154747,3.1995025475819907,9.028369943300882,-0.24794219733480444
step512,1,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_020_049,60,2.098740369081497,2.8588715543349585,9.05202076435089,-0.028956038325994114
step512,1,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_050_099,53,2.0836973595169357,2.3913485925152616,8.93168038242268,-0.21773393204404562
step512,5,all,all,2478,2.0538086975361667,5.763803796248872,16.949707084360192,-0.08300011154397643
step512,5,token_class,other,18,2.09347888496187,6.76116320821974,16.793485323588055,-0.3406757300951476
step512,5,token_class,punctuation,9,2.0765338473849826,7.4982153044806585,16.69394408331977,-0.6531856234816118
step512,5,token_class,word_piece_continuation,205,2.063260912313694,6.74296271277637,16.947716336134004,-0.015502925852894795
step512,5,token_class,word_start,2246,2.0525369728025535,5.659489570568686,16.95216566053545,-0.10213659558909995
step512,5,punct_kind,contains_other_punct,18,2.09347888496187,6.76116320821974,16.793485323588055,-0.3406757300951476
step512,5,punct_kind,no_punct,2069,2.0541602711910323,5.855622469320166,17.033037732337743,-0.05736169975204344
step512,5,punct_kind,other_punct_only,254,2.0434201294042933,6.57740216743289,16.37412452697754,-0.23090848200840122
step512,5,punct_kind,sentence_punct_only,137,2.062547581039206,2.7376775898202492,16.778895774897,-0.08600339608479918
step512,5,sentence_zone,after_sentence_13_plus,483,2.0555266556532485,5.794857618724831,17.18914016384022,-0.0784224637911986
step512,5,sentence_zone,after_sentence_1_3,538,2.0422353795469914,6.200110894818288,16.73443377150922,-0.11643311618846267
step512,5,sentence_zone,after_sentence_4_12,842,2.0575186525274627,6.001936534326744,16.971439187147272,-0.0788315270567391
step512,5,sentence_zone,sentence_punct_token,137,2.062547581039206,2.7376775898202492,16.778895774897,-0.08600339608479918
step512,5,sentence_zone,unknown_before_first_boundary,478,2.056059036793569,5.689199841296823,16.960739686399325,-0.001741676129518295
step512,5,position_bin,tok_006_019,448,2.0475121856267964,5.785797345984195,16.613152423075267,-0.08002087283059942
step512,5,position_bin,tok_020_049,960,2.0548650439828635,5.792237435219189,16.988330834110577,-0.07448009996334272
step512,5,position_bin,tok_050_099,1050,2.056046008041927,5.728479196358295,17.0433792250497,-0.08700237225383066
step512,5,position_bin,tok_100_plus,20,2.026687133312225,5.760875105857849,17.716804122924806,-0.3856293189470988
step512,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_020_049,1,2.1089441776275635,6.583428382873535,17.290185928344727,nan
step512,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_050_099,4,2.097412496805191,6.657106161117554,17.294787406921387,0.3571901425498758
step512,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_006_019,1,2.0770959854125977,6.79140567779541,16.365976333618164,nan
step512,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_020_049,1,2.067255973815918,6.874200344085693,18.274520874023438,nan
step512,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_050_099,1,2.0593390464782715,7.300371170043945,14.808096885681152,nan
step512,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_020_049,3,2.126533269882202,6.620251337687175,16.545401255289715,-0.8446790401813734
step512,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_050_099,3,2.119490146636963,6.784531593322754,15.896662394205729,-0.6792142369972315
step512,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_006_019,3,2.0553901195526123,6.900874137878418,16.850900332132976,-0.43571548795389214
step512,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_020_049,1,2.076094150543213,6.606136322021484,18.48591423034668,nan
step512,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_020_049,2,2.022262394428253,7.500458717346191,16.323115348815918,1.0
step512,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_050_099,2,2.1861926317214966,7.306775331497192,17.473203659057617,-1.0
step512,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_020_049,2,2.104098677635193,7.545829772949219,16.93552303314209,1.0
step512,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_050_099,2,1.9769137501716614,7.820046901702881,16.21906566619873,-1.0
step512,5,surface_combo,punctuation|other_punct_only|unknown_before_first_boundary|tok_020_049,1,2.1098697185516357,7.137716293334961,16.34368133544922,nan
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_020_049,19,2.0472874327709802,6.713063930210314,16.893511470995453,0.05267544664504224
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_050_099,38,2.078744411468506,6.3073900185133285,17.220916923723724,0.08377683800406807
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_100_plus,4,2.0246128141880035,5.343415260314941,17.81184196472168,0.08878083989285887
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_006_019,5,2.075922060012817,7.616030883789063,16.23319721221924,-0.5470669162354762
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_020_049,16,2.0616172403097153,7.708710461854935,16.472896337509155,-0.0408787401604872
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_050_099,15,2.0541667620340984,6.943872880935669,16.9572421391805,0.1949111038345529
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_006_019,4,2.051840126514435,6.889557600021362,16.579711437225342,0.28530268089526317
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_020_049,37,2.068738157684739,6.7265609599448535,16.733134785213984,-0.08067846041137619
step512,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_050_099,37,2.056530291969712,6.914285659790039,17.11018281369596,-0.18478611420678656
step512,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_006_019,21,2.052289775439671,6.739824953533354,16.617066928318568,0.21951820903986677
step512,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_020_049,9,2.095657878451877,6.035685035917494,17.899106449551052,-0.720874867906738
step512,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_020_049,102,2.045403911786921,5.702203832420648,17.009877139446782,-0.115253610913848
step512,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_050_099,274,2.0565189140556503,5.644337591028561,17.276972864666124,-0.12115623121385152
step512,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_100_plus,15,2.0324840625127156,5.765258375803629,17.711134465535483,-0.35873518614890565
step512,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_006_019,60,2.0281277259190875,5.916373880704244,16.405780903498332,-0.29512178668962574
step512,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_020_049,175,2.041333874974932,5.854783973693848,16.978311473301478,-0.032606817148458755
step512,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_050_099,159,2.049355872022281,5.719740111123091,17.1180339369384,-0.09813015979264711
step512,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_006_019,26,2.039233780824221,5.939398407936096,16.84454114620502,-0.2966220383898432
step512,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_020_049,288,2.060647037294176,5.918323862055938,16.969533334175747,-0.02804079174336725
step512,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_050_099,359,2.058158437521677,5.833672218875632,17.086436497467805,-0.11708481093743822
step512,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_006_019,258,2.050825546878253,5.685965563206709,16.70925980575325,0.019790822286068068
step512,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_020_049,148,2.062415548273035,5.46720261992635,17.46612168002773,0.005356344721155031
step512,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_020_049,7,2.0631597893578664,6.763596739087786,16.65273121425084,0.6263607761157136
step512,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_050_099,14,2.0657056399754117,5.580350228718349,16.651280743735178,-0.26374036633002096
step512,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_100_plus,1,1.9480304718017578,7.364965438842773,17.42169761657715,nan
step512,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_006_019,15,2.0262985388437906,8.052685324350993,15.745874277750652,-0.42893500301980947
step512,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_020_049,47,2.027932123934969,7.306131738297482,16.113807657931712,-0.32145329716949084
step512,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_050_099,43,2.0433719158172607,6.882076551747876,15.900697286738906,-0.4842708647266848
step512,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_006_019,2,1.9681557416915894,6.216754198074341,16.782989501953125,1.0
step512,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_020_049,33,2.04197988726876,6.217059857917555,16.959154389121316,-0.13499218982399422
step512,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_050_099,46,2.043507941391157,6.078879636266957,16.420921387879744,0.018592769976305344
step512,5,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_006_019,29,2.0570425946137,5.895541996791445,16.619022402270087,-0.2525560317498124
step512,5,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_020_049,8,2.0600439608097076,5.2547173500061035,16.734277725219727,0.3013690729093678
step512,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_006_019,24,2.0646407902240753,3.1995025475819907,16.430444757143658,-0.3092472884137302
step512,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_020_049,60,2.0699715852737426,2.8588715543349585,16.86034722328186,0.007825641086760784
step512,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_050_099,53,2.0531951796333745,2.3913485925152616,16.84447572816093,-0.13174100280858528
step2000,5,all,all,2478,2.0294281625766923,4.301429087685495,37.43746285134501,0.06731932867693613
step2000,5,token_class,other,18,2.074948032697042,4.6953103343645735,37.42544428507487,-0.24415881558986902
step2000,5,token_class,punctuation,9,2.057568987210592,4.871255189180374,38.77721065945096,-0.06465830833023557
step2000,5,token_class,word_piece_continuation,205,2.0461318772013595,4.424455370990241,38.63618039387028,0.07312657411322629
step2000,5,token_class,word_start,2246,2.027425986894623,4.284760038072338,37.32277964017058,0.06485222143529788
step2000,5,punct_kind,contains_other_punct,18,2.074948032697042,4.6953103343645735,37.42544428507487,-0.24415881558986902
step2000,5,punct_kind,no_punct,2069,2.0281073564259313,4.211117510676182,37.326684758189565,0.08126360904921733
step2000,5,punct_kind,other_punct_only,254,2.033812922755564,5.023805135699708,37.91403420515886,-0.05932054037656024
step2000,5,punct_kind,sentence_punct_only,137,2.035265105484176,4.27428510371786,38.22846347224103,-0.02876580725134206
step2000,5,sentence_zone,after_sentence_13_plus,483,2.023537575581553,3.9691190221896453,36.72963600079712,0.05532226088123604
step2000,5,sentence_zone,after_sentence_1_3,538,2.039649756646068,4.6029127293636805,38.381130902740594,0.08036309287418963
step2000,5,sentence_zone,after_sentence_4_12,842,2.026724226967456,4.3042469943459905,37.05132357128442,0.04944461680692967
step2000,5,sentence_zone,sentence_punct_token,137,2.035265105484176,4.27428510371786,38.22846347224103,-0.02876580725134206
step2000,5,sentence_zone,unknown_before_first_boundary,478,2.026965795451128,4.300704424101937,37.54405102270916,0.052825888663803056
step2000,5,position_bin,tok_006_019,448,2.0286710342126235,4.434566300561918,38.01858658024243,0.060554951745038915
step2000,5,position_bin,tok_020_049,960,2.0304481465369464,4.398473639429237,37.66563519835472,0.05595681507277436
step2000,5,position_bin,tok_050_099,1050,2.0294658582551137,4.165737055603947,37.01397408803304,0.0691876549386702
step2000,5,position_bin,tok_100_plus,20,1.9954495847225189,3.7848487198352814,35.70117874145508,0.3703195886895089
step2000,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_020_049,1,2.089902639389038,4.983218669891357,37.94099426269531,nan
step2000,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_050_099,4,2.079061269760132,4.469789296388626,37.55126190185547,-0.5930373551293602
step2000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_006_019,1,2.1080100536346436,5.211623191833496,39.96975326538086,nan
step2000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_020_049,1,2.0594141483306885,4.379486083984375,37.38979721069336,nan
step2000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_050_099,1,2.0402612686157227,4.892292022705078,36.26436996459961,nan
step2000,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_020_049,3,2.083385785420736,4.159616788228353,37.57363637288412,0.5257799344437704
step2000,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_050_099,3,2.095921357472738,4.801888624827067,36.52651596069336,-0.9177119839162041
step2000,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_006_019,3,2.0487913290659585,4.935904026031494,37.85292180379232,0.5828788083981754
step2000,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_020_049,1,2.050935983657837,5.477580547332764,36.028812408447266,nan
step2000,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_020_049,2,2.010353982448578,5.894976377487183,39.062713623046875,-1.0
step2000,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_050_099,2,2.0868587493896484,1.193308487534523,37.99969673156738,-1.0
step2000,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_020_049,2,2.1030890941619873,6.805532932281494,39.38466453552246,0.9999999999999998
step2000,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_050_099,2,2.0078548192977905,4.5093032121658325,38.20223617553711,1.0
step2000,5,surface_combo,punctuation|other_punct_only|unknown_before_first_boundary|tok_020_049,1,2.1018075942993164,7.035054683685303,39.69627380371094,nan
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_020_049,19,2.0407176645178544,4.167068625751295,39.262427279823704,-0.14591372391164895
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_050_099,38,2.0488363033846806,3.095675886657677,38.229990908974095,0.20030307045998397
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_100_plus,4,2.0200626254081726,3.9394283294677734,38.727789878845215,0.2704539931229879
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_006_019,5,2.0617265701293945,5.798064136505127,40.03795318603515,-0.13844209584501901
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_020_049,16,2.064945876598358,5.5362599939107895,39.104310274124146,-0.5100829873595194
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_050_099,15,2.060583790143331,4.891325086355209,39.27264582316081,0.09138088160913534
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_006_019,4,2.011922687292099,4.848118901252747,36.55405044555664,-0.20362966655101378
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_020_049,37,2.0452044010162354,4.939898732546213,38.268256728713574,0.09465108345917851
step2000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_050_099,37,2.0405863555702,4.387547820605136,38.15282852585251,0.2380912361696346
step2000,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_006_019,21,2.041157018570673,4.677272575242179,39.66874640328543,-0.024750294677682912
step2000,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_020_049,9,2.0449554787741766,4.530507902304332,38.33240000406901,-0.4251040524427201
step2000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_020_049,102,2.024649997552236,4.095341055124414,37.073988521800324,0.13770784542445616
step2000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_050_099,274,2.0183644821173954,3.9602207191370047,36.19878710447437,0.02488673876422191
step2000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_100_plus,15,1.9834091742833455,3.6779451449712117,34.46467946370443,0.37619446420393005
step2000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_006_019,60,2.035512952009837,4.573657274246216,38.494668070475264,-0.17213176250878187
step2000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_020_049,175,2.031115973336356,4.38330059502806,38.673373740059986,0.18432832618089937
step2000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_050_099,159,2.0433079664062404,4.2927516702586,37.97554537935077,0.21744102636730112
step2000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_006_019,26,2.0121372021161594,4.246302132423107,37.08203609173115,-0.009801972935561183
step2000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_020_049,288,2.028382569551468,4.323540103000899,37.0740837653478,0.03851337214068173
step2000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_050_099,359,2.0233731970481554,4.082545490245384,36.691107970426344,0.0037161688389853193
step2000,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_006_019,258,2.0254546403884888,4.286254275676816,37.68094322293304,0.11978431842078376
step2000,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_020_049,148,2.0235791810460992,4.031614468307109,36.76092375935735,-0.015729226291672303
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_020_049,7,2.051873173032488,5.2464428288596014,38.914405822753906,0.6453996564572778
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_050_099,14,2.0228849223681857,4.856301120349339,36.64133153642927,-0.09170376298104106
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_100_plus,1,2.077603578567505,4.770083904266357,42.1422233581543,nan
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_006_019,15,2.030771517753601,5.549419464667638,38.99764709472656,-0.12039707517660295
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_020_049,47,2.0412224252173243,5.234134826254337,38.85937402603474,-0.4480910598115912
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_1_3|tok_050_099,43,2.046658000280691,5.0617001223009686,37.057874369066816,0.01985776129004942
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_006_019,2,2.0106270909309387,2.8789591193199158,36.68398094177246,-0.9999999999999999
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_020_049,33,2.0134288542198413,5.059217366305265,37.699880195386484,0.10206640726400905
step2000,5,surface_combo,word_start|other_punct_only|after_sentence_4_12|tok_050_099,46,2.025541515454002,4.700531634947528,37.2804999973463,0.16999467566277915
step2000,5,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_006_019,29,2.0349730540966164,5.156287045314394,38.61225614876583,-0.29044185529616595
step2000,5,surface_combo,word_start|other_punct_only|unknown_before_first_boundary|tok_020_049,8,2.0313001722097397,4.6692754328250885,37.08522081375122,-0.04188524638338174
step2000,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_006_019,24,2.035788799325625,3.785517394542694,38.57350651423136,0.017909128246180555
step2000,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_020_049,60,2.03239285548528,4.296258349219958,38.314279301961264,-0.06811801872433304
step2000,5,surface_combo,word_start|sentence_punct_only|sentence_punct_token|tok_050_099,53,2.038279564875477,4.4707385054174456,37.975067570524395,0.006304715238543588
step8000,5,all,all,2478,2.0212074503771618,4.027456648826683,61.22618437390639,0.14039156669870456
step8000,5,token_class,other,18,2.0398628446790905,5.094994518491957,62.0885738796658,-0.5023838381286925
step8000,5,token_class,punctuation,9,2.0447079473071628,3.8420013371441097,63.51854493882921,0.29164521172417707
step8000,5,token_class,word_piece_continuation,205,2.0422301135412075,3.9615953664954118,65.6073640404678,0.1510766064374578
step8000,5,token_class,word_start,2246,2.0190449626129436,4.025655659970529,60.81020214423896,0.1420567522422714
step8000,5,punct_kind,contains_other_punct,18,2.0398628446790905,5.094994518491957,62.0885738796658,-0.5023838381286925
step8000,5,punct_kind,no_punct,2069,2.0183481945975386,3.9078091903386656,60.9148148785126,0.1508430099970955
step8000,5,punct_kind,other_punct_only,254,2.032320038070829,4.62710231912183,62.259357917965865,-0.011269378247082735
step8000,5,punct_kind,sentence_punct_only,137,2.0413345002779995,4.582382997022058,63.89972010146092,-0.07089020748173273
step8000,5,sentence_zone,after_sentence_13_plus,483,2.0107817341328653,3.5399337223351126,60.359307449056494,0.15273563746687044
step8000,5,sentence_zone,after_sentence_1_3,538,2.031767824768577,4.318024752973181,62.465290828265225,0.10164534082459112
step8000,5,sentence_zone,after_sentence_4_12,842,2.019229728932052,3.9492756237636484,60.69967759646599,0.1384556232164439
step8000,5,sentence_zone,sentence_punct_token,137,2.0413345002779995,4.582382997022058,63.89972010146092,-0.07089020748173273
step8000,5,sentence_zone,unknown_before_first_boundary,478,2.017571415113106,4.1717065376654325,60.868666788524166,0.11165681289809555
step8000,5,position_bin,tok_006_019,448,2.021661433790411,4.347925258916803,62.123429604939055,0.11309947698107745
step8000,5,position_bin,tok_020_049,960,2.023159746080637,4.171031242191869,61.55647353331248,0.14305113627706895
step8000,5,position_bin,tok_050_099,1050,2.0197800688516527,3.7720758310971516,60.60327698117211,0.13915048527036203
step8000,5,position_bin,tok_100_plus,20,1.992265558242798,3.364872232079506,57.97664966583252,0.2406767340213537
step8000,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_020_049,1,2.0133543014526367,5.688991546630859,60.116485595703125,nan
step8000,5,surface_combo,other|contains_other_punct|after_sentence_13_plus|tok_050_099,4,2.0524408519268036,4.651223301887512,62.44039058685303,-0.9052170020520869
step8000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_006_019,1,2.0984301567077637,4.508465766906738,70.03050994873047,nan
step8000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_020_049,1,2.0309524536132812,4.733181476593018,57.3887825012207,nan
step8000,5,surface_combo,other|contains_other_punct|after_sentence_1_3|tok_050_099,1,2.044457197189331,4.955245494842529,63.43733215332031,nan
step8000,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_020_049,3,2.019548694292704,4.714223861694336,62.05868403116862,0.8089727687557233
step8000,5,surface_combo,other|contains_other_punct|after_sentence_4_12|tok_050_099,3,2.0662638346354165,5.18641980489095,62.18696848551432,-0.4218218128406709
step8000,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_006_019,3,2.0220707257588706,6.138090451558431,62.21719868977865,-0.6048033227219085
step8000,5,surface_combo,other|contains_other_punct|unknown_before_first_boundary|tok_020_049,1,1.9969239234924316,5.102921485900879,57.47110366821289,nan
step8000,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_020_049,2,1.9913198351860046,3.109417736530304,62.20004844665527,-1.0
step8000,5,surface_combo,punctuation|other_punct_only|after_sentence_13_plus|tok_050_099,2,2.047903537750244,0.24412544816732407,61.44260597229004,1.0
step8000,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_020_049,2,2.1018528938293457,6.778518199920654,66.83919143676758,1.0
step8000,5,surface_combo,punctuation|other_punct_only|after_sentence_4_12|tok_050_099,2,1.978624701499939,4.012484908103943,62.09324836730957,1.0
step8000,5,surface_combo,punctuation|other_punct_only|unknown_before_first_boundary|tok_020_049,1,2.1629695892333984,6.288919448852539,66.51671600341797,nan
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_020_049,19,2.0423722580859534,3.492985097985519,67.89528676083214,0.1028391755299453
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_050_099,38,2.036428002934707,2.660825546242689,65.40837850068745,0.28276834836350245
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_13_plus|tok_100_plus,4,2.0239224433898926,3.557635724544525,64.5784158706665,0.16801617827457196
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_006_019,5,2.060670328140259,5.847412872314453,68.80490493774414,-0.053957483185131036
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_020_049,16,2.0626923218369484,5.026981890201569,64.75808525085449,-0.15264657535202916
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_1_3|tok_050_099,15,2.0697104056676228,4.277504769961039,67.23625055948894,-0.026130688159765027
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_006_019,4,1.9818399548530579,5.175498723983765,59.5461368560791,0.21884439006581555
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_020_049,37,2.0491195433848612,4.416648078609157,65.73043462392447,0.0490112505819387
step8000,5,surface_combo,word_piece_continuation|no_punct|after_sentence_4_12|tok_050_099,37,2.0287372550448857,3.545925527408316,64.03508253355284,0.20010722399130002
step8000,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_006_019,21,2.042253335316976,4.69577815986815,66.95355787731353,0.11867256017374325
step8000,5,surface_combo,word_piece_continuation|no_punct|unknown_before_first_boundary|tok_020_049,9,2.036075578795539,4.739834864934285,64.60400984022353,-0.18488128534812465
step8000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_020_049,102,2.011162826827928,3.9165806698740697,60.878097608977676,0.30342371280952685
step8000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_050_099,274,2.0037603809015594,3.4626502825939744,58.91607572736531,0.11693265498298273
step8000,5,surface_combo,word_start|no_punct|after_sentence_13_plus|tok_100_plus,15,1.9781201680501301,3.3266501784324647,55.55848744710286,0.29220870009689
step8000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_006_019,60,2.024410613377889,4.507805041472117,62.717253875732425,-0.18072917167227362
step8000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_020_049,175,2.0249307189668926,4.101082956620625,62.17288358415876,0.17945350864257076
step8000,5,surface_combo,word_start|no_punct|after_sentence_1_3|tok_050_099,159,2.032781301054565,4.078862110586287,61.81784155983595,0.30840294111763095
step8000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_006_019,26,2.004836756449479,3.7282440662384033,59.980488557081955,0.0518257195069902
step8000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_020_049,288,2.020247323645486,4.048635151683508,60.839076121648155,0.18279776566757489
step8000,5,surface_combo,word_start|no_punct|after_sentence_4_12|tok_050_099,359,2.0140065691929343,3.7402024855240557,59.52315527615773,0.0687239978857724
step8000,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_006_019,258,2.0155601302782693,4.154750265556482,61.14157580590063,0.15245371432102725
step8000,5,surface_combo,word_start|no_punct|unknown_before_first_boundary|tok_020_049,148,2.0096276338035994,3.7883552739245667,58.787038803100586,-0.023244559362479874
step8000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_020_049,7,2.050636955669948,4.57630363532475,65.90646035330636,0.5427129122885122
step8000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_050_099,14,2.024853825569153,4.551425235612052,60.52888488769531,-0.08295633580487864
step8000,5,surface_combo,word_start|other_punct_only|after_sentence_13_plus|tok_100_plus,1,2.0778188705444336,3.167149066925049,67.8420181274414,nan
