model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
mg,3,triton,2,32,0.0,True,0.0361328125,3.4741363525390625
mg,3,triton,2,32,0.3,False,0.037109375,3.483795166015625
mg,3,triton,2,32,0.3,True,0.0302734375,3.4799041748046875
mg,3,triton,2,32,0.6,False,0.033203125,3.4987640380859375
mg,3,triton,2,32,0.6,True,0.037109375,3.4783172607421875
mg,3,triton,2,64,0.0,False,0.02734375,3.4914703369140625
mg,3,triton,2,64,0.0,True,0.029296875,3.4788818359375
mg,3,triton,2,64,0.3,False,0.0263671875,3.4842071533203125
mg,3,triton,2,64,0.3,True,0.033203125,3.4788818359375
mg,3,triton,2,64,0.6,False,0.0390625,3.4774169921875
mg,3,triton,2,64,0.6,True,0.0390625,3.4740753173828125
mg,3,triton,4,8,0.0,False,0.0302734375,3.4915008544921875
mg,3,triton,4,8,0.0,True,0.0283203125,3.49786376953125
mg,3,triton,4,8,0.3,False,0.0341796875,3.485382080078125
mg,3,triton,4,8,0.3,True,0.0283203125,3.4694061279296875
mg,3,triton,4,8,0.6,False,0.025390625,3.4857330322265625
mg,3,triton,4,8,0.6,True,0.0224609375,3.4843597412109375
mg,3,triton,4,16,0.0,False,0.0263671875,3.4807891845703125
mg,3,triton,4,16,0.0,True,0.041015625,3.4737396240234375
mg,3,triton,4,16,0.3,False,0.0302734375,3.4772491455078125
mg,3,triton,4,16,0.3,True,0.0341796875,3.480133056640625
mg,3,triton,4,16,0.6,False,0.033203125,3.47210693359375
mg,3,triton,4,16,0.6,True,0.041015625,3.479339599609375
mg,3,triton,4,32,0.0,False,0.03515625,3.46978759765625
mg,3,triton,4,32,0.0,True,0.0341796875,3.4691925048828125
mg,3,triton,4,32,0.3,False,0.0380859375,3.4886627197265625
mg,3,triton,4,32,0.3,True,0.0322265625,3.4882354736328125
mg,3,triton,4,32,0.6,False,0.0400390625,3.477783203125
mg,3,triton,4,32,0.6,True,0.0302734375,3.4892730712890625
mg,3,triton,4,64,0.0,False,0.033203125,3.489501953125
mg,3,triton,4,64,0.0,True,0.037109375,3.4750823974609375
mg,3,triton,4,64,0.3,False,0.0302734375,3.494415283203125
mg,3,triton,4,64,0.3,True,0.029296875,3.4729461669921875
mg,3,triton,4,64,0.6,False,0.033203125,3.473114013671875
mg,3,triton,4,64,0.6,True,0.029296875,3.4774932861328125
mg,3,triton,8,8,0.0,False,0.0283203125,3.4754486083984375
mg,3,triton,8,8,0.0,True,0.0322265625,3.490264892578125
mg,3,triton,8,8,0.3,False,0.025390625,3.489471435546875
mg,3,triton,8,8,0.3,True,0.021484375,3.4771575927734375
mg,3,triton,8,8,0.6,False,0.03515625,3.4836273193359375
mg,3,triton,8,8,0.6,True,0.03125,3.4933013916015625
mg,3,triton,8,16,0.0,False,0.025390625,3.490264892578125
mg,3,triton,8,16,0.0,True,0.0341796875,3.4736480712890625
mg,3,triton,8,16,0.3,False,0.0380859375,3.4786224365234375
mg,3,triton,8,16,0.3,True,0.0302734375,3.48089599609375
mg,3,triton,8,16,0.6,False,0.0419921875,3.48248291015625
mg,3,triton,8,16,0.6,True,0.02734375,3.489776611328125
mg,3,triton,8,32,0.0,False,0.0263671875,3.5037689208984375
mg,3,triton,8,32,0.0,True,0.03515625,3.4950714111328125
mg,3,triton,8,32,0.3,False,0.0302734375,3.4954071044921875
mg,3,triton,8,32,0.3,True,0.021484375,3.48895263671875
mg,3,triton,8,32,0.6,False,0.03515625,3.481658935546875
mg,3,triton,8,32,0.6,True,0.037109375,3.4991455078125
mg,3,triton,8,64,0.0,False,0.029296875,3.49261474609375
mg,3,triton,8,64,0.0,True,0.03515625,3.4870147705078125
mg,3,triton,8,64,0.3,False,0.03125,3.4839019775390625
mg,3,triton,8,64,0.3,True,0.02734375,3.4832916259765625
mg,3,triton,8,64,0.6,False,0.0234375,3.48291015625
mg,3,triton,8,64,0.6,True,0.0390625,3.4788970947265625
baseline,1,triton,1,8,0.0,False,0.12890625,3.1245269775390625
baseline,1,triton,1,8,0.0,True,0.16015625,3.055521011352539
baseline,1,triton,1,8,0.3,False,0.1201171875,3.2266807556152344
baseline,1,triton,1,8,0.3,True,0.10546875,3.278057098388672
baseline,1,triton,1,8,0.6,False,0.078125,3.361309051513672
baseline,1,triton,1,8,0.6,True,0.0791015625,3.375091552734375
baseline,1,triton,1,16,0.0,False,0.119140625,3.1362533569335938
baseline,1,triton,1,16,0.0,True,0.126953125,3.1536331176757812
baseline,1,triton,1,16,0.3,False,0.0859375,3.3144454956054688
baseline,1,triton,1,16,0.3,True,0.09765625,3.2952957153320312
baseline,1,triton,1,16,0.6,False,0.0712890625,3.3933639526367188
baseline,1,triton,1,16,0.6,True,0.0712890625,3.384521484375
baseline,1,triton,1,32,0.0,False,0.1220703125,3.1578292846679688
baseline,1,triton,1,32,0.0,True,0.1171875,3.2069740295410156
baseline,1,triton,1,32,0.3,False,0.0908203125,3.344482421875
baseline,1,triton,1,32,0.3,True,0.091796875,3.2933273315429688
baseline,1,triton,1,32,0.6,False,0.0849609375,3.3957138061523438
baseline,1,triton,1,32,0.6,True,0.078125,3.3995742797851562
baseline,1,triton,1,64,0.0,False,0.0810546875,3.340423583984375
baseline,1,triton,1,64,0.0,True,0.0927734375,3.3432235717773438
baseline,1,triton,1,64,0.3,False,0.0634765625,3.4102554321289062
baseline,1,triton,1,64,0.3,True,0.0556640625,3.439544677734375
baseline,1,triton,1,64,0.6,False,0.0556640625,3.42901611328125
baseline,1,triton,1,64,0.6,True,0.0419921875,3.4755706787109375
baseline,1,triton,2,8,0.0,False,0.140625,3.083820343017578
baseline,1,triton,2,8,0.0,True,0.2900390625,2.6084461212158203
baseline,1,triton,2,8,0.3,False,0.09375,3.3081283569335938
baseline,1,triton,2,8,0.3,True,0.173828125,2.981170654296875
baseline,1,triton,2,8,0.6,False,0.0888671875,3.3455810546875
baseline,1,triton,2,8,0.6,True,0.134765625,3.1437950134277344
baseline,1,triton,2,16,0.0,False,0.123046875,3.1633853912353516
baseline,1,triton,2,16,0.0,True,0.267578125,2.7043609619140625
baseline,1,triton,2,16,0.3,False,0.078125,3.3335723876953125
baseline,1,triton,2,16,0.3,True,0.1943359375,2.972320556640625
baseline,1,triton,2,16,0.6,False,0.068359375,3.3875350952148438
baseline,1,triton,2,16,0.6,True,0.138671875,3.1493148803710938
baseline,1,triton,2,32,0.0,False,0.111328125,3.1898956298828125
baseline,1,triton,2,32,0.0,True,0.2294921875,2.7970733642578125
baseline,1,triton,2,32,0.3,False,0.076171875,3.3446884155273438
baseline,1,triton,2,32,0.3,True,0.1591796875,3.0890274047851562
baseline,1,triton,2,32,0.6,False,0.064453125,3.4164199829101562
baseline,1,triton,2,32,0.6,True,0.12109375,3.18389892578125
baseline,1,triton,2,64,0.0,False,0.0771484375,3.354400634765625
