model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
mg_no_glyph,3,triton,1,64,0.6,True,0.9560546875,0.1629287712275982
mg_no_glyph,3,triton,2,8,0.0,False,0.9931640625,0.030647354666143656
mg_no_glyph,3,triton,2,8,0.0,True,0.998046875,0.011104467790573835
mg_no_glyph,3,triton,2,8,0.3,False,0.9970703125,0.014994180295616388
mg_no_glyph,3,triton,2,8,0.3,True,0.9990234375,0.009659600909799337
mg_no_glyph,3,triton,2,8,0.6,False,0.9990234375,0.017789901234209538
mg_no_glyph,3,triton,2,8,0.6,True,0.99609375,0.02438927232287824
mg_no_glyph,3,triton,2,16,0.0,False,0.998046875,0.01013942586723715
mg_no_glyph,3,triton,2,16,0.0,True,0.9931640625,0.02373483870178461
mg_no_glyph,3,triton,2,16,0.3,False,0.9970703125,0.019784251926466823
mg_no_glyph,3,triton,2,16,0.3,True,0.9970703125,0.019909342983737588
mg_no_glyph,3,triton,2,16,0.6,False,0.9873046875,0.05354194529354572
mg_no_glyph,3,triton,2,16,0.6,True,0.98046875,0.07289921212941408
mg_no_glyph,3,triton,2,32,0.0,False,0.9921875,0.028096259920857847
mg_no_glyph,3,triton,2,32,0.0,True,0.9951171875,0.018884223653003573
mg_no_glyph,3,triton,2,32,0.3,False,0.9970703125,0.02261917432770133
mg_no_glyph,3,triton,2,32,0.3,True,0.9931640625,0.03260342963039875
mg_no_glyph,3,triton,2,32,0.6,False,0.96875,0.11378432810306549
mg_no_glyph,3,triton,2,32,0.6,True,0.9775390625,0.09918153658509254
mg_no_glyph,3,triton,2,64,0.0,False,0.9931640625,0.031542771961539984
mg_no_glyph,3,triton,2,64,0.0,True,0.9931640625,0.024825207889080048
mg_no_glyph,3,triton,2,64,0.3,False,0.9951171875,0.043472014367580414
mg_no_glyph,3,triton,2,64,0.3,True,0.9931640625,0.03640058171004057
mg_no_glyph,3,triton,2,64,0.6,False,0.958984375,0.17077387869358063
mg_no_glyph,3,triton,2,64,0.6,True,0.9794921875,0.09740632399916649
mg_no_glyph,3,triton,4,8,0.0,False,0.9951171875,0.01602798409294337
mg_no_glyph,3,triton,4,8,0.0,True,0.994140625,0.022472421173006296
mg_no_glyph,3,triton,4,8,0.3,False,0.9970703125,0.01539658464025706
mg_no_glyph,3,triton,4,8,0.3,True,0.9951171875,0.01774139970075339
mg_no_glyph,3,triton,4,8,0.6,False,0.9921875,0.03259791526943445
mg_no_glyph,3,triton,4,8,0.6,True,0.998046875,0.022007455583661795
mg_no_glyph,3,triton,4,16,0.0,False,0.9970703125,0.012569512822665274
mg_no_glyph,3,triton,4,16,0.0,True,0.9970703125,0.012946058879606426
mg_no_glyph,3,triton,4,16,0.3,False,0.9990234375,0.014811209635809064
mg_no_glyph,3,triton,4,16,0.3,True,0.99609375,0.02301809098571539
mg_no_glyph,3,triton,4,16,0.6,False,0.9794921875,0.06580055225640535
mg_no_glyph,3,triton,4,16,0.6,True,0.982421875,0.07108518853783607
mg_no_glyph,3,triton,4,32,0.0,False,0.994140625,0.02483564056456089
mg_no_glyph,3,triton,4,32,0.0,True,0.994140625,0.020738953026011586
mg_no_glyph,3,triton,4,32,0.3,False,0.9921875,0.03260132158175111
mg_no_glyph,3,triton,4,32,0.3,True,0.9921875,0.033814212307333946
mg_no_glyph,3,triton,4,32,0.6,False,0.970703125,0.11461457423865795
mg_no_glyph,3,triton,4,32,0.6,True,0.9755859375,0.09246312640607357
mg_no_glyph,3,triton,4,64,0.0,False,0.9921875,0.031384123489260674
mg_no_glyph,3,triton,4,64,0.0,True,0.9951171875,0.025256170891225338
mg_no_glyph,3,triton,4,64,0.3,False,0.9853515625,0.05901860445737839
mg_no_glyph,3,triton,4,64,0.3,True,0.9912109375,0.050097609870135784
mg_no_glyph,3,triton,4,64,0.6,False,0.94921875,0.1953689195215702
mg_no_glyph,3,triton,4,64,0.6,True,0.966796875,0.13903919607400894
mg_no_glyph,3,triton,8,8,0.0,False,0.998046875,0.009218511986546218
mg_no_glyph,3,triton,8,8,0.0,True,0.9970703125,0.014115822268649936
mg_no_glyph,3,triton,8,8,0.3,False,0.998046875,0.015018698060885072
mg_no_glyph,3,triton,8,8,0.3,True,0.9990234375,0.008045313064940274
mg_no_glyph,3,triton,8,8,0.6,False,0.9970703125,0.021703345701098442
mg_no_glyph,3,triton,8,8,0.6,True,0.9951171875,0.02111988700926304
mg_no_glyph,3,triton,8,16,0.0,False,0.99609375,0.017255556769669056
mg_no_glyph,3,triton,8,16,0.0,True,0.99609375,0.023428264539688826
mg_no_glyph,3,triton,8,16,0.3,False,0.998046875,0.014993430115282536
mg_no_glyph,3,triton,8,16,0.3,True,0.9970703125,0.018876673188060522
mg_no_glyph,3,triton,8,16,0.6,False,0.9892578125,0.04876670893281698
mg_no_glyph,3,triton,8,16,0.6,True,0.9912109375,0.05171717517077923
mg_no_glyph,3,triton,8,32,0.0,False,0.9931640625,0.0271187525941059
mg_no_glyph,3,triton,8,32,0.0,True,0.9921875,0.027926967246457934
mg_no_glyph,3,triton,8,32,0.3,False,0.9951171875,0.03336884407326579
mg_no_glyph,3,triton,8,32,0.3,True,0.9931640625,0.031763550359755754
mg_no_glyph,3,triton,8,32,0.6,False,0.98046875,0.09848888590931892
mg_no_glyph,3,triton,8,32,0.6,True,0.98046875,0.09411096386611462
mg_no_glyph,3,triton,8,64,0.0,False,0.994140625,0.025742830242961645
mg_no_glyph,3,triton,8,64,0.0,True,0.994140625,0.025217835791409016
mg_no_glyph,3,triton,8,64,0.3,False,0.9853515625,0.057199631817638874
mg_no_glyph,3,triton,8,64,0.3,True,0.994140625,0.04966541659086943
mg_no_glyph,3,triton,8,64,0.6,False,0.9609375,0.1666677501052618
mg_no_glyph,3,triton,8,64,0.6,True,0.9677734375,0.13851532712578773
